longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-117.14,32.79,31.0,984.0,161.0,422.0,158.0,5,183000.0
-117.14,32.76,35.0,1785.0,493.0,965.0,506.0,2,160000.0
-117.14,32.76,32.0,2587.0,681.0,1246.0,650.0,2,145500.0
-117.14,32.76,28.0,3025.0,756.0,1328.0,695.0,3,164100.0
-117.14,32.76,24.0,3523.0,991.0,1775.0,873.0,2,142300.0
-117.14,32.75,37.0,1832.0,525.0,955.0,488.0,3,129200.0
-117.14,32.75,35.0,1391.0,329.0,726.0,317.0,3,159400.0
-117.14,32.75,29.0,1961.0,565.0,1002.0,569.0,2,118100.0
-117.14,32.75,27.0,1551.0,464.0,880.0,400.0,2,131300.0
-117.14,32.74,47.0,1494.0,327.0,689.0,304.0,3,172700.0
-117.14,32.74,16.0,6075.0,1816.0,2592.0,1634.0,3,178100.0
-117.14,32.73,26.0,450.0,132.0,317.0,109.0,4,137500.0
-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2,168800.0
-117.14,32.72,42.0,1558.0,458.0,1227.0,407.0,2,139100.0
-117.14,32.72,34.0,2533.0,862.0,2011.0,778.0,2,160400.0
-117.14,32.71,52.0,979.0,314.0,975.0,297.0,1,100000.0
-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,2,87500.0
-117.14,32.71,52.0,1225.0,332.0,955.0,321.0,2,106300.0
-117.14,32.71,43.0,966.0,255.0,857.0,208.0,1,72000.0
-117.14,32.71,39.0,1647.0,478.0,2176.0,479.0,2,82900.0
-117.14,32.71,34.0,1694.0,455.0,1467.0,425.0,2,139400.0
-117.14,32.7,48.0,510.0,180.0,545.0,132.0,2,86500.0
-117.14,32.7,44.0,658.0,218.0,869.0,212.0,2,89400.0
-117.14,32.7,43.0,1126.0,289.0,1132.0,294.0,2,87000.0
-117.14,32.7,40.0,1227.0,330.0,1199.0,316.0,1,92500.0
-117.14,32.7,36.0,633.0,148.0,557.0,139.0,2,82700.0
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,2,77300.0
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3,66800.0
-117.15,34.48,31.0,265.0,55.0,186.0,55.0,2,64800.0
-117.15,34.22,10.0,1039.0,174.0,317.0,109.0,7,171900.0
-117.15,34.07,15.0,1852.0,316.0,906.0,298.0,5,129800.0
-117.15,34.06,25.0,3670.0,644.0,1815.0,634.0,4,127400.0
-117.15,34.05,9.0,1442.0,219.0,633.0,230.0,5,162300.0
-117.15,34.03,32.0,2832.0,393.0,1033.0,385.0,7,237200.0
-117.15,34.03,26.0,5305.0,701.0,1818.0,676.0,6,217100.0
-117.15,33.7,2.0,6305.0,1265.0,2489.0,1152.0,3,111500.0
-117.15,33.45,4.0,9089.0,1413.0,3886.0,1243.0,5,174200.0
-117.15,33.2,16.0,2690.0,459.0,1253.0,393.0,4,294600.0
-117.15,33.16,5.0,4750.0,962.0,2726.0,905.0,4,158500.0
-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,2,158900.0
-117.15,33.02,4.0,15029.0,2279.0,5613.0,1696.0,7,450400.0
-117.15,32.92,16.0,2969.0,514.0,1594.0,465.0,5,168300.0
-117.15,32.92,16.0,1972.0,402.0,1377.0,413.0,4,168300.0
-117.15,32.91,15.0,1613.0,303.0,702.0,240.0,5,169300.0
-117.15,32.91,10.0,2349.0,431.0,1598.0,435.0,5,183200.0
-117.15,32.8,41.0,1413.0,261.0,1070.0,259.0,2,166700.0
-117.15,32.8,23.0,2395.0,476.0,2284.0,488.0,4,146300.0
-117.15,32.78,25.0,1577.0,266.0,611.0,284.0,5,205100.0
-117.15,32.77,16.0,2056.0,631.0,847.0,569.0,3,92200.0
-117.15,32.76,43.0,2361.0,489.0,824.0,470.0,3,302200.0
-117.15,32.76,40.0,1809.0,474.0,826.0,456.0,3,179800.0
-117.15,32.76,37.0,1921.0,502.0,811.0,472.0,3,175000.0
-117.15,32.76,36.0,2644.0,674.0,1211.0,654.0,3,214800.0
-117.15,32.75,9.0,2818.0,821.0,851.0,555.0,3,204200.0
-117.15,32.75,27.0,3166.0,867.0,1332.0,817.0,3,171400.0
-117.15,32.74,43.0,2383.0,607.0,962.0,587.0,2,263600.0
-117.15,32.72,52.0,344.0,177.0,460.0,147.0,1,137500.0
-117.15,32.72,51.0,1321.0,550.0,781.0,499.0,1,250000.0
-117.15,32.71,52.0,402.0,183.0,557.0,172.0,1,87500.0
-117.15,32.71,52.0,217.0,82.0,531.0,93.0,2,137500.0
-117.15,32.7,52.0,458.0,148.0,1283.0,166.0,1,86300.0
-117.15,32.7,50.0,475.0,172.0,483.0,120.0,1,162500.0
-117.16,34.9,16.0,1579.0,327.0,934.0,298.0,3,73800.0
-117.16,34.26,27.0,9285.0,1621.0,1135.0,410.0,3,135200.0
-117.16,34.08,9.0,5306.0,993.0,2630.0,925.0,5,135800.0
-117.16,34.06,17.0,2285.0,554.0,1412.0,541.0,2,94300.0
-117.16,34.05,23.0,3215.0,462.0,1411.0,435.0,6,149900.0
-117.16,33.61,3.0,2744.0,428.0,1223.0,366.0,5,215300.0
-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,4,187300.0
-117.16,33.54,4.0,4952.0,1000.0,2912.0,943.0,4,147500.0
-117.16,33.06,16.0,1988.0,279.0,770.0,252.0,6,404500.0
-117.16,32.91,5.0,1619.0,272.0,1063.0,296.0,6,214600.0
-117.16,32.89,5.0,8576.0,1952.0,5006.0,1827.0,4,189100.0
-117.16,32.82,28.0,2291.0,371.0,1098.0,382.0,5,188000.0
-117.16,32.81,34.0,2275.0,375.0,1021.0,379.0,4,176300.0
-117.16,32.81,14.0,4328.0,1100.0,2046.0,1044.0,2,159000.0
-117.16,32.8,37.0,422.0,79.0,211.0,80.0,3,159700.0
-117.16,32.8,25.0,1399.0,329.0,1308.0,355.0,3,187500.0
-117.16,32.8,22.0,2259.0,634.0,1213.0,601.0,2,177800.0
-117.16,32.79,32.0,1731.0,413.0,1569.0,427.0,3,154300.0
-117.16,32.78,24.0,3566.0,765.0,1697.0,722.0,4,178600.0
-117.16,32.75,49.0,1566.0,494.0,643.0,419.0,2,137500.0
-117.16,32.75,34.0,1785.0,558.0,804.0,490.0,2,200000.0
-117.16,32.75,23.0,2474.0,594.0,1107.0,536.0,3,245500.0
-117.16,32.75,19.0,5430.0,1593.0,2496.0,1484.0,3,199100.0
-117.16,32.74,52.0,852.0,262.0,389.0,249.0,3,225000.0
-117.16,32.74,49.0,1815.0,495.0,601.0,410.0,3,418800.0
-117.16,32.74,43.0,1437.0,406.0,692.0,379.0,3,466700.0
-117.16,32.74,27.0,2335.0,604.0,982.0,590.0,3,261500.0
-117.16,32.74,21.0,1882.0,486.0,903.0,482.0,3,243800.0
-117.16,32.73,52.0,1682.0,617.0,873.0,534.0,2,112500.0
-117.16,32.73,52.0,1218.0,471.0,821.0,429.0,2,200000.0
-117.16,32.72,27.0,1245.0,471.0,653.0,451.0,1,225000.0
-117.16,32.72,24.0,1232.0,663.0,1184.0,626.0,1,162500.0
-117.16,32.71,5.0,2508.0,827.0,2066.0,761.0,1,325000.0
-117.16,32.58,36.0,1940.0,399.0,1076.0,382.0,3,147800.0
-117.17,34.51,15.0,5151.0,942.0,2896.0,897.0,3,90800.0
-117.17,34.49,13.0,4460.0,925.0,2225.0,840.0,2,94100.0
-117.17,34.25,15.0,4236.0,753.0,703.0,255.0,4,165500.0
-117.17,34.12,3.0,15695.0,2248.0,6080.0,1920.0,6,173900.0
-117.17,34.12,2.0,3867.0,573.0,1275.0,433.0,5,164400.0
-117.17,34.08,5.0,1473.0,228.0,842.0,257.0,5,138100.0
-117.17,34.07,24.0,6573.0,1235.0,2904.0,1202.0,3,108000.0
-117.17,34.05,29.0,4007.0,700.0,1576.0,696.0,3,149300.0
-117.17,34.05,24.0,2877.0,507.0,1141.0,474.0,4,121500.0
-117.17,34.03,33.0,4583.0,648.0,1760.0,638.0,6,230600.0
-117.17,33.83,7.0,77.0,12.0,64.0,15.0,5,187500.0
-117.17,33.66,2.0,7401.0,1187.0,2826.0,839.0,4,177300.0
-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,3,189900.0
-117.17,33.18,25.0,596.0,115.0,426.0,137.0,3,214300.0
-117.17,32.83,24.0,3541.0,530.0,1591.0,530.0,5,212500.0
-117.17,32.82,24.0,1623.0,417.0,911.0,397.0,3,198100.0
-117.17,32.82,24.0,1569.0,377.0,715.0,321.0,3,187500.0
-117.17,32.81,33.0,3064.0,506.0,1355.0,488.0,4,178700.0
-117.17,32.81,26.0,2424.0,388.0,974.0,375.0,5,184100.0
-117.17,32.8,20.0,2827.0,554.0,1822.0,536.0,3,157600.0
-117.17,32.79,44.0,2262.0,647.0,3009.0,657.0,2,123600.0
-117.17,32.79,43.0,1269.0,297.0,946.0,285.0,2,133300.0
-117.17,32.78,42.0,1104.0,305.0,892.0,270.0,2,145200.0
-117.17,32.78,17.0,3845.0,1051.0,3102.0,944.0,2,164100.0
-117.17,32.77,6.0,3856.0,875.0,1547.0,816.0,5,164800.0
-117.17,32.77,35.0,1399.0,274.0,695.0,281.0,4,166800.0
-117.17,32.75,52.0,1052.0,239.0,381.0,201.0,3,289600.0
-117.17,32.75,38.0,5430.0,1176.0,2357.0,1100.0,4,249000.0
-117.17,32.75,28.0,1514.0,384.0,540.0,352.0,2,240000.0
-117.17,32.74,39.0,3803.0,806.0,1567.0,775.0,4,361500.0
-117.17,32.74,38.0,5054.0,1168.0,2366.0,1103.0,3,289400.0
-117.17,32.73,52.0,55.0,18.0,65.0,22.0,2,112500.0
-117.17,32.73,52.0,408.0,143.0,313.0,143.0,2,116700.0
-117.17,32.73,52.0,1578.0,487.0,879.0,446.0,2,215000.0
-117.17,32.72,44.0,626.0,256.0,572.0,229.0,2,262500.0
-117.17,32.71,7.0,2493.0,693.0,951.0,641.0,4,205000.0
-117.17,32.71,39.0,311.0,181.0,206.0,113.0,1,187500.0
-117.17,32.7,33.0,4084.0,897.0,1804.0,833.0,4,409700.0
-117.17,32.69,45.0,3168.0,598.0,1341.0,562.0,5,422200.0
-117.17,32.69,40.0,2236.0,331.0,767.0,316.0,5,500001.0
-117.17,32.69,19.0,2802.0,802.0,1159.0,597.0,5,334600.0
-117.17,32.68,16.0,5895.0,1424.0,873.0,522.0,7,187500.0
-117.17,32.63,26.0,1617.0,279.0,2745.0,250.0,4,67500.0
-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,4,98500.0
-117.18,34.3,33.0,399.0,87.0,71.0,27.0,2,71300.0
-117.18,34.08,28.0,2243.0,399.0,1464.0,379.0,3,90300.0
-117.18,34.07,7.0,1347.0,301.0,799.0,276.0,3,112500.0
-117.18,34.07,28.0,1306.0,279.0,885.0,255.0,2,75300.0
-117.18,34.07,14.0,1258.0,245.0,752.0,264.0,3,97400.0
-117.18,34.06,28.0,699.0,180.0,432.0,168.0,2,81900.0
-117.18,34.06,26.0,1953.0,446.0,1284.0,414.0,1,85100.0
-117.18,34.05,52.0,1820.0,342.0,601.0,315.0,3,137000.0
-117.18,34.05,29.0,3436.0,731.0,1323.0,676.0,2,122300.0
-117.18,34.04,38.0,2492.0,381.0,1003.0,369.0,4,152800.0
-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1,169300.0
-117.18,33.51,13.0,270.0,42.0,120.0,42.0,7,500001.0
-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3,159900.0
-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2,117500.0
-117.18,33.11,16.0,3470.0,601.0,1197.0,552.0,5,279900.0
-117.18,32.95,4.0,19001.0,2688.0,8980.0,2441.0,6,260900.0
-117.18,32.84,31.0,3064.0,575.0,1476.0,549.0,4,175900.0
-117.18,32.84,30.0,2290.0,523.0,1272.0,472.0,4,165100.0
-117.18,32.83,31.0,1772.0,353.0,1090.0,350.0,4,162000.0
-117.18,32.83,27.0,2346.0,399.0,1105.0,373.0,4,182800.0
-117.18,32.82,25.0,1756.0,301.0,722.0,312.0,5,162300.0
-117.18,32.81,28.0,3436.0,537.0,1503.0,498.0,5,204000.0
-117.18,32.81,19.0,6823.0,1509.0,3784.0,1509.0,3,179500.0
-117.18,32.8,30.0,2456.0,390.0,1022.0,393.0,4,198500.0
-117.18,32.8,10.0,3821.0,631.0,1605.0,609.0,6,217100.0
-117.18,32.79,30.0,5201.0,1104.0,2961.0,1064.0,3,140400.0
-117.18,32.78,21.0,4185.0,1018.0,3122.0,993.0,3,210000.0
-117.18,32.77,23.0,1215.0,225.0,592.0,224.0,3,200600.0
-117.18,32.77,16.0,2374.0,780.0,913.0,705.0,3,87500.0
-117.18,32.76,8.0,3694.0,997.0,1297.0,807.0,4,158900.0
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,3,67500.0
-117.18,32.75,52.0,1539.0,212.0,535.0,224.0,5,408500.0
-117.18,32.75,52.0,1504.0,208.0,518.0,196.0,9,459600.0
-117.18,32.75,36.0,2282.0,534.0,918.0,531.0,3,284700.0
-117.18,32.74,39.0,3132.0,738.0,1200.0,690.0,3,274000.0
-117.18,32.69,52.0,1837.0,313.0,668.0,300.0,5,500001.0
-117.18,32.69,48.0,2764.0,491.0,978.0,449.0,5,432400.0
-117.18,32.69,44.0,2819.0,514.0,1258.0,503.0,4,452800.0
-117.18,32.69,37.0,3112.0,716.0,1304.0,674.0,3,320800.0
-117.19,34.27,16.0,7961.0,1147.0,879.0,280.0,5,255200.0
-117.19,34.1,5.0,2167.0,384.0,1174.0,358.0,4,97700.0
-117.19,34.08,5.0,4458.0,751.0,2392.0,773.0,5,126500.0
-117.19,34.08,22.0,2467.0,555.0,1567.0,494.0,3,84700.0
-117.19,34.07,40.0,2374.0,500.0,1772.0,455.0,2,72500.0
-117.19,34.06,37.0,1467.0,348.0,1316.0,339.0,1,72800.0
-117.19,34.06,21.0,6107.0,1559.0,2805.0,1444.0,3,102700.0
-117.19,34.05,52.0,1949.0,432.0,767.0,392.0,3,117600.0
-117.19,34.05,33.0,3007.0,498.0,1252.0,488.0,4,134600.0
-117.19,34.05,33.0,1688.0,313.0,808.0,298.0,3,117800.0
-117.19,34.03,36.0,2223.0,361.0,942.0,331.0,5,152400.0
-117.19,34.03,20.0,856.0,124.0,395.0,145.0,11,381800.0
-117.19,33.9,3.0,21060.0,3366.0,9623.0,2812.0,4,143000.0
-117.19,33.7,24.0,5783.0,1256.0,1990.0,1151.0,2,83500.0
-117.19,33.69,3.0,6484.0,1037.0,3295.0,1074.0,5,136400.0
-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3,187500.0
-117.19,33.41,16.0,3031.0,554.0,1301.0,518.0,4,296100.0
-117.19,33.34,15.0,3310.0,488.0,1104.0,460.0,6,314400.0
-117.19,33.18,7.0,3561.0,722.0,1921.0,657.0,4,209700.0
-117.19,32.86,19.0,3716.0,563.0,1788.0,587.0,5,267400.0
-117.19,32.86,18.0,4231.0,728.0,2030.0,720.0,6,272400.0
-117.19,32.85,15.0,2895.0,498.0,1164.0,443.0,5,417500.0
-117.19,32.84,35.0,2263.0,427.0,1001.0,408.0,4,172000.0
-117.19,32.84,30.0,2492.0,406.0,1250.0,431.0,6,197100.0
-117.19,32.83,30.0,2288.0,448.0,1240.0,469.0,4,169800.0
-117.19,32.82,35.0,2197.0,353.0,945.0,357.0,5,192900.0
-117.19,32.82,35.0,1074.0,180.0,442.0,173.0,5,204000.0
-117.19,32.82,34.0,3850.0,608.0,1619.0,602.0,5,208200.0
-117.19,32.81,33.0,5226.0,833.0,2221.0,839.0,5,207000.0
-117.19,32.8,16.0,2593.0,794.0,1235.0,684.0,3,166300.0
-117.19,32.79,36.0,1514.0,258.0,665.0,278.0,4,235100.0
-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3,238400.0
-117.19,32.77,14.0,3575.0,992.0,1645.0,839.0,2,140600.0
-117.19,32.76,52.0,1294.0,175.0,434.0,180.0,6,500001.0
-117.19,32.75,52.0,25.0,5.0,13.0,5.0,1,162500.0
-117.19,32.75,52.0,1495.0,230.0,459.0,190.0,8,500001.0
-117.19,32.75,52.0,1388.0,213.0,513.0,211.0,6,411600.0
-117.19,32.75,33.0,1115.0,316.0,583.0,269.0,3,258300.0
-117.19,32.69,35.0,2921.0,438.0,1042.0,415.0,6,482700.0
-117.2,34.52,12.0,4476.0,761.0,2255.0,735.0,4,118500.0
-117.2,34.5,10.0,4201.0,850.0,2378.0,808.0,2,92200.0
-117.2,34.48,7.0,4998.0,953.0,2764.0,891.0,3,101900.0
-117.2,34.46,7.0,8414.0,1584.0,5146.0,1517.0,3,92500.0
-117.2,34.26,17.0,9419.0,1455.0,1382.0,459.0,6,230900.0
-117.2,34.24,22.0,8106.0,1665.0,1062.0,423.0,3,137200.0
-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,8,173200.0
-117.2,34.14,18.0,1920.0,333.0,890.0,323.0,5,144800.0
-117.2,34.14,14.0,2647.0,524.0,989.0,479.0,3,160000.0
-117.2,34.13,14.0,3998.0,711.0,1509.0,665.0,3,126700.0
-117.2,34.12,24.0,3532.0,618.0,1681.0,590.0,4,113900.0
-117.2,34.04,24.0,1587.0,222.0,676.0,234.0,6,173400.0
-117.2,34.04,23.0,1762.0,267.0,1132.0,279.0,6,153200.0
-117.2,33.83,14.0,1265.0,230.0,621.0,173.0,4,161300.0
-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,3,110100.0
-117.2,33.72,16.0,5373.0,1079.0,1573.0,933.0,2,98600.0
-117.2,33.71,24.0,4210.0,920.0,1283.0,829.0,2,83300.0
-117.2,33.7,23.0,6323.0,1196.0,1984.0,1124.0,2,92400.0
-117.2,33.38,14.0,5392.0,821.0,2350.0,810.0,5,291500.0
-117.2,33.24,12.0,4992.0,780.0,2106.0,801.0,6,307300.0
-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,6,286400.0
-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3,199000.0
-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,4,139200.0
-117.2,33.07,5.0,10394.0,1617.0,4496.0,1553.0,6,411300.0
-117.2,32.86,4.0,4308.0,1095.0,1923.0,932.0,4,267000.0
-117.2,32.84,32.0,2033.0,394.0,989.0,389.0,3,181400.0
-117.2,32.83,35.0,1377.0,350.0,792.0,313.0,3,161400.0
-117.2,32.82,35.0,1217.0,220.0,643.0,237.0,4,171600.0
-117.2,32.8,34.0,4854.0,912.0,2089.0,854.0,4,200000.0
-117.2,32.79,34.0,757.0,212.0,409.0,222.0,3,192200.0
-117.2,32.79,16.0,2079.0,394.0,746.0,383.0,5,300000.0
-117.2,32.78,38.0,2662.0,498.0,1132.0,496.0,4,241600.0
-117.2,32.77,31.0,1952.0,471.0,936.0,462.0,3,196900.0
-117.21,34.51,17.0,4379.0,629.0,1720.0,595.0,5,148400.0
-117.21,34.28,16.0,3326.0,569.0,527.0,192.0,6,167600.0
-117.21,34.14,16.0,1613.0,245.0,811.0,267.0,5,140700.0
-117.21,34.13,31.0,3037.0,565.0,1834.0,575.0,3,92900.0
-117.21,34.12,32.0,1677.0,354.0,1021.0,339.0,4,90900.0
-117.21,34.11,27.0,1245.0,229.0,692.0,234.0,3,89400.0
-117.21,34.11,26.0,1757.0,304.0,905.0,281.0,3,90900.0
-117.21,34.08,5.0,5749.0,1385.0,2382.0,1088.0,3,143100.0
-117.21,34.05,4.0,2904.0,764.0,1250.0,664.0,3,137500.0
-117.21,34.04,14.0,3063.0,426.0,1570.0,419.0,6,224700.0
-117.21,33.97,3.0,18356.0,2537.0,8437.0,2342.0,6,197700.0
-117.21,33.95,5.0,8403.0,1240.0,3962.0,1150.0,5,155500.0
-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5,152600.0
-117.21,33.82,2.0,4198.0,805.0,1943.0,673.0,4,122100.0
-117.21,33.71,16.0,8476.0,1758.0,2711.0,1427.0,2,97900.0
-117.21,33.61,7.0,7722.0,1324.0,2975.0,1161.0,4,150900.0
-117.21,33.34,10.0,5294.0,817.0,2312.0,810.0,5,325700.0
-117.21,33.2,22.0,3337.0,518.0,1288.0,466.0,5,253700.0
-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,4,163800.0
-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,3,196000.0
-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,3,163300.0
-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,4,168000.0
-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2,132800.0
-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4,258900.0
-117.21,33.03,20.0,3370.0,433.0,1020.0,408.0,11,500001.0
-117.21,33.02,26.0,3194.0,454.0,1032.0,406.0,10,500001.0
-117.21,32.96,3.0,6251.0,988.0,2330.0,893.0,8,467600.0
-117.21,32.89,14.0,3114.0,773.0,1592.0,776.0,3,156100.0
-117.21,32.87,12.0,1428.0,303.0,528.0,269.0,4,254400.0
-117.21,32.86,26.0,1352.0,202.0,654.0,217.0,5,260700.0
-117.21,32.86,24.0,3596.0,494.0,1573.0,492.0,7,326000.0
-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3,148600.0
-117.21,32.85,26.0,2012.0,315.0,872.0,335.0,5,277500.0
-117.21,32.84,34.0,2158.0,366.0,1046.0,335.0,5,182100.0
-117.21,32.83,36.0,1475.0,328.0,806.0,327.0,4,166000.0
-117.21,32.83,35.0,2259.0,501.0,1340.0,511.0,3,162500.0
-117.21,32.83,28.0,3241.0,533.0,1334.0,513.0,4,199600.0
-117.21,32.81,33.0,4773.0,873.0,1954.0,845.0,4,184800.0
-117.21,32.81,27.0,1318.0,216.0,495.0,191.0,5,283800.0
-117.21,32.81,26.0,2496.0,407.0,1062.0,380.0,6,302100.0
-117.21,32.8,34.0,1398.0,222.0,532.0,244.0,4,289600.0
-117.21,32.75,27.0,2072.0,534.0,1118.0,510.0,3,262100.0
-117.21,32.75,15.0,1716.0,702.0,914.0,672.0,1,300000.0
-117.21,32.74,52.0,1245.0,174.0,468.0,193.0,7,334500.0
-117.22,34.54,8.0,12526.0,2495.0,6133.0,2324.0,3,119200.0
-117.22,34.48,7.0,2449.0,447.0,1217.0,408.0,4,109900.0
-117.22,34.44,5.0,4787.0,910.0,1944.0,806.0,3,98500.0
-117.22,34.13,10.0,5951.0,1330.0,3204.0,1159.0,3,110200.0
-117.22,34.12,34.0,2457.0,499.0,1538.0,507.0,3,82500.0
-117.22,34.12,30.0,2512.0,597.0,1390.0,523.0,2,77200.0
-117.22,34.11,26.0,2972.0,603.0,1972.0,532.0,2,80400.0
-117.22,34.07,8.0,3065.0,692.0,1440.0,666.0,3,129200.0
-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3,117000.0
-117.22,33.92,5.0,16884.0,2865.0,9509.0,2688.0,4,130900.0
-117.22,33.9,8.0,8302.0,1461.0,5155.0,1370.0,4,121500.0
-117.22,33.87,16.0,56.0,7.0,39.0,14.0,3,500001.0
-117.22,33.81,4.0,9911.0,1946.0,5145.0,1661.0,3,113700.0
-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4,126500.0
-117.22,33.74,7.0,1810.0,386.0,931.0,355.0,3,109200.0
-117.22,33.66,12.0,1869.0,356.0,1007.0,323.0,3,117200.0
-117.22,33.48,5.0,1585.0,247.0,510.0,181.0,7,493300.0
-117.22,33.36,16.0,3165.0,482.0,1351.0,452.0,5,263300.0
-117.22,33.22,17.0,3675.0,672.0,1693.0,597.0,3,190800.0
-117.22,33.22,15.0,1430.0,343.0,704.0,322.0,2,162500.0
-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,4,198800.0
-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,4,205500.0
-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,3,216900.0
-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,3,183900.0
-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,4,135700.0
-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5,210400.0
-117.22,32.87,5.0,3511.0,1008.0,1599.0,918.0,4,176600.0
-117.22,32.87,14.0,3512.0,807.0,1835.0,792.0,3,171000.0
-117.22,32.85,26.0,1647.0,261.0,694.0,259.0,5,274400.0
-117.22,32.84,19.0,2691.0,347.0,1154.0,366.0,8,363600.0
-117.22,32.83,34.0,2936.0,597.0,1512.0,571.0,4,176900.0
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5,190200.0
-117.22,32.83,31.0,2558.0,512.0,1164.0,492.0,3,200400.0
-117.22,32.83,17.0,1124.0,187.0,553.0,205.0,6,237300.0
-117.22,32.82,35.0,756.0,135.0,423.0,136.0,4,183900.0
-117.22,32.82,22.0,3738.0,795.0,1476.0,728.0,4,303100.0
-117.22,32.81,24.0,730.0,196.0,335.0,203.0,4,362500.0
-117.22,32.81,21.0,1703.0,335.0,902.0,369.0,4,362500.0
-117.22,32.8,23.0,1906.0,525.0,1029.0,491.0,3,183300.0
-117.22,32.75,34.0,6001.0,1111.0,2654.0,1072.0,5,291000.0
-117.22,32.75,26.0,696.0,185.0,384.0,184.0,3,125000.0
-117.22,32.75,26.0,617.0,112.0,251.0,110.0,4,162000.0
-117.22,32.75,24.0,3914.0,985.0,2147.0,874.0,3,225000.0
-117.22,32.74,52.0,1283.0,173.0,436.0,190.0,7,345700.0
-117.22,32.74,52.0,1260.0,202.0,555.0,209.0,7,345200.0
-117.22,32.74,41.0,2621.0,542.0,1074.0,471.0,2,287500.0
-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,6,167800.0
-117.23,34.49,9.0,4055.0,536.0,1458.0,478.0,5,170600.0
-117.23,34.15,17.0,5036.0,817.0,2084.0,833.0,5,137200.0
-117.23,34.14,16.0,2577.0,521.0,956.0,472.0,3,129400.0
-117.23,34.13,10.0,1145.0,293.0,726.0,251.0,2,68700.0
-117.23,34.12,6.0,4464.0,1093.0,2364.0,952.0,2,81600.0
-117.23,34.12,18.0,1439.0,319.0,699.0,310.0,2,73500.0
-117.23,34.11,33.0,2170.0,500.0,1425.0,472.0,2,78300.0
-117.23,34.11,22.0,1162.0,221.0,995.0,244.0,3,81300.0
-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5,163300.0
-117.23,33.94,8.0,2405.0,537.0,1594.0,517.0,3,114200.0
-117.23,33.94,7.0,13195.0,2696.0,6763.0,2437.0,4,142000.0
-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4,136600.0
-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4,100000.0
-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2,89300.0
-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,2,81500.0
-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2,83000.0
-117.23,33.68,10.0,3659.0,650.0,1476.0,515.0,4,125900.0
-117.23,33.57,6.0,13724.0,2269.0,5860.0,1986.0,4,183000.0
-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,3,173200.0
-117.23,33.24,26.0,1991.0,330.0,1014.0,304.0,4,240100.0
-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,3,172000.0
-117.23,33.22,18.0,2334.0,573.0,962.0,557.0,2,97000.0
-117.23,33.22,16.0,3224.0,729.0,1036.0,608.0,2,148800.0
-117.23,33.21,34.0,544.0,108.0,348.0,127.0,4,164600.0
-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,4,213800.0
-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,4,166000.0
-117.23,33.19,22.0,2554.0,447.0,1147.0,422.0,4,192500.0
